step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,0,0.0
25220.0,0.0,0,0.0
25225.0,0.0,2,2.0
25230.0,0.0,5,14.0
25235.0,0.0,1,9.0
25240.0,0.0,3,6.0
25245.0,0.0,2,1.0
25250.0,-0.09,7,22.0
25255.0,-0.16,6,45.0
25260.0,-0.04999999999999999,3,33.0
25265.0,0.09,4,28.0
25270.0,0.15,5,25.0
25275.0,-0.13,8,62.0
25280.0,0.03,5,73.0
25285.0,0.16,9,81.0
25290.0,-0.02,10,118.0
25295.0,-0.06999999999999999,10,141.0
25300.0,0.039999999999999994,12,181.0
25305.0,-0.05,10,206.0
25310.0,0.1,9,224.0
25315.0,-0.05,8,224.0
25320.0,-0.05,2,109.0
25325.0,-0.06,4,27.0
25330.0,0.1,3,27.0
25335.0,0.06,4,25.0
25340.0,0.0,2,30.0
25345.0,-0.11,5,50.0
25350.0,0.0,8,71.0
25355.0,0.09,2,36.0
25360.0,-0.009999999999999998,3,22.0
25365.0,-0.05,2,24.0
25370.0,-0.09999999999999999,4,39.0
25375.0,0.0,2,48.0
25380.0,-0.05000000000000002,7,50.0
25385.0,-0.05000000000000002,7,78.0
25390.0,-0.07999999999999996,8,94.0
25395.0,-0.16000000000000003,9,114.0
25400.0,0.020000000000000018,8,140.0
25405.0,0.020000000000000018,3,119.0
25410.0,-0.050000000000000044,4,95.0
25415.0,-0.04999999999999993,4,108.0
25420.0,-0.050000000000000044,7,132.0
25425.0,-0.08999999999999997,6,156.0
25430.0,0.7,6,101.0
25435.0,-0.05,4,66.0
25440.0,0.07,7,86.0
25445.0,-0.02,8,80.0
25450.0,0.02,5,64.0
25455.0,0.0,1,66.0
25460.0,0.0,2,38.0
25465.0,-0.05,3,9.0
25470.0,-0.05,2,20.0
25475.0,-0.04999999999999999,1,21.0
25480.0,-0.05000000000000002,3,29.0
25485.0,-0.09999999999999998,4,49.0
25490.0,0.21999999999999997,6,37.0
25495.0,0.08,1,21.0
25500.0,0.0,4,27.0
25505.0,0.0,5,44.0
25510.0,0.0,5,69.0
25515.0,0.0,6,92.0
25520.0,0.0,6,120.0
25525.0,0.0,6,144.0
25530.0,0.0,7,177.0
25535.0,-0.01,7,174.0
25540.0,0.01,6,93.0
25545.0,0.0,8,118.0
25550.0,0.0,7,135.0
25555.0,0.0,4,104.0
25560.0,0.0,6,56.0
25565.0,0.0,5,50.0
25570.0,0.0,4,43.0
25575.0,0.0,1,14.0
25580.0,0.0,3,20.0
25585.0,0.0,7,44.0
25590.0,0.0,9,70.0
25595.0,0.0,3,26.0
25600.0,0.0,3,31.0
25605.0,0.0,1,31.0
25610.0,0.0,1,9.0
25615.0,-0.07,4,18.0
25620.0,-0.16,3,29.0
25625.0,0.05000000000000002,3,33.0
25630.0,0.09,3,28.0
25635.0,0.0,3,41.0
25640.0,-0.07,7,60.0
25645.0,-0.1,4,64.0
25650.0,-0.10999999999999999,9,73.0
25655.0,-0.15000000000000002,9,103.0
25660.0,0.24,7,108.0
25665.0,0.11000000000000001,8,116.0
25670.0,0.06000000000000001,4,116.0
25675.0,0.039999999999999994,8,125.0
25680.0,0.0,2,82.0
25685.0,-0.04999999999999999,1,22.0
25690.0,0.039999999999999994,4,27.0
25695.0,0.08,7,54.0
25700.0,-0.06,8,83.0
25705.0,0.06,2,46.0
25710.0,-0.05,3,28.0
25715.0,0.05,2,20.0
25720.0,0.0,7,51.0
25725.0,-0.04,9,75.0
25730.0,-0.13,11,113.0
25735.0,0.11000000000000001,7,114.0
25740.0,0.039999999999999994,9,150.0
25745.0,0.0,9,161.0
25750.0,-0.06999999999999999,11,169.0
25755.0,-0.16,15,232.0
25760.0,-0.25,16,238.0
25765.0,-0.25,13,186.0
25770.0,-0.27,11,183.0
25775.0,-0.3400000000000001,12,195.0
25780.0,-0.42999999999999994,10,231.0
25785.0,-0.45999999999999996,10,231.0
25790.0,0.79,4,151.0
25795.0,1.29,3,38.0
25800.0,-0.04999999999999999,8,65.0
25805.0,-0.16,6,85.0
25810.0,0.22,2,49.0
25815.0,0.14,9,69.0
25820.0,0.0,5,89.0
25825.0,-0.039999999999999994,9,92.0
25830.0,-0.1,10,104.0
25835.0,-0.1,11,99.0
25840.0,-0.10999999999999999,8,125.0
25845.0,0.3,5,88.0
25850.0,0.05,4,106.0
25855.0,0.0,2,64.0
25860.0,-0.039999999999999994,2,46.0
25865.0,-0.05,5,27.0
25870.0,-0.05,12,70.0
25875.0,-0.04999999999999999,16,137.0
25880.0,0.21,12,144.0
25885.0,0.0,7,151.0
25890.0,0.0,6,141.0
25895.0,-0.05,12,100.0
25900.0,-0.11,20,178.0
25905.0,0.11,10,182.0
25910.0,0.030000000000000002,4,139.0
25915.0,-0.02,4,97.0
25920.0,-0.049999999999999996,5,94.0
25925.0,-0.1,9,75.0
25930.0,-0.21000000000000002,8,90.0
25935.0,0.19000000000000003,6,79.0
25940.0,0.15,3,48.0
25945.0,0.0,8,51.0
25950.0,-0.09,9,87.0
25955.0,-0.15,6,83.0
25960.0,-0.16999999999999998,5,69.0
25965.0,0.36,4,48.0
25970.0,0.03,8,83.0
25975.0,0.0,11,132.0
25980.0,-0.039999999999999994,14,195.0
25985.0,0.039999999999999994,16,258.0
25990.0,-0.03,26,361.0
25995.0,0.020000000000000004,20,403.0
26000.0,0.039999999999999994,19,413.0
26005.0,-0.06999999999999999,15,393.0
26010.0,-0.15000000000000002,17,385.0
26015.0,-0.06,13,398.0
26020.0,-0.12,16,424.0
26025.0,0.27,10,364.0
26030.0,-0.05000000000000002,15,188.0
26035.0,-0.17999999999999997,19,180.0
26040.0,-0.21000000000000002,13,186.0
26045.0,-0.030000000000000027,10,149.0
26050.0,0.06000000000000005,11,138.0
26055.0,0.18999999999999995,12,147.0
26060.0,0.10000000000000003,16,187.0
26065.0,0.019999999999999962,14,193.0
26070.0,0.16000000000000003,13,163.0
26075.0,-0.16999999999999998,8,197.0
26080.0,-0.2,11,229.0
26085.0,-0.040000000000000036,9,229.0
26090.0,0.020000000000000018,9,179.0
26095.0,-0.15000000000000002,6,188.0
26100.0,0.13,5,185.0
26105.0,0.0,9,171.0
26110.0,0.4,4,85.0
26115.0,0.08,7,100.0
26120.0,-0.020000000000000004,9,122.0
26125.0,-0.07999999999999999,8,142.0
26130.0,0.06999999999999999,5,97.0
26135.0,-0.020000000000000004,11,131.0
26140.0,-0.15,18,203.0
26145.0,-0.030000000000000027,10,195.0
26150.0,0.12000000000000002,4,144.0
26155.0,0.11,6,152.0
26160.0,-0.06999999999999999,16,208.0
26165.0,0.09999999999999999,12,217.0
26170.0,-0.09999999999999999,10,230.0
26175.0,0.03,11,195.0
26180.0,-0.16,14,201.0
26185.0,0.06,12,194.0
26190.0,0.03,7,113.0
26195.0,-0.07999999999999999,8,120.0
26200.0,-0.15000000000000002,13,142.0
26205.0,-0.17000000000000004,10,181.0
26210.0,-0.19999999999999996,10,156.0
26215.0,0.35000000000000003,5,138.0
26220.0,0.3,7,129.0
26225.0,-0.05,11,160.0
26230.0,-0.01999999999999999,15,218.0
26235.0,-0.05000000000000002,13,268.0
26240.0,0.07,11,263.0
26245.0,0.0,8,184.0
26250.0,0.0,7,171.0
26255.0,0.0,7,165.0
26260.0,0.0,9,181.0
26265.0,0.09,16,236.0
26270.0,-0.04999999999999999,20,222.0
26275.0,-0.12,17,193.0
26280.0,0.009999999999999981,15,208.0
26285.0,-0.03,20,261.0
26290.0,-0.06,25,358.0
26295.0,0.21000000000000002,24,409.0
26300.0,-0.05,22,433.0
26305.0,0.13,11,371.0
26310.0,0.0,6,326.0
26315.0,-0.010000000000000002,14,341.0
26320.0,-0.1,14,347.0
26325.0,-0.01999999999999999,16,308.0
26330.0,-0.010000000000000009,15,347.0
26335.0,-0.03,16,397.0
