episode,trainingTime,maxWaitTime,avgWaitTime,maxStopped,avgStopped,avgReward
92,2075.053432226181,821.0,95.62829403606102,27.5,5.966019417475728,-0.0002080443828016561
93,2112.991532802582,1035.5,122.68169209431345,24.5,6.44244105409154,5.370184186380352e-18
94,2126.513522863388,777.0,108.01525658807212,26.5,6.226074895977808,-1.3869625520101257e-05
95,2140.1746566295624,531.5,99.01803051317614,22.5,6.1490984743411925,-8.321775312065831e-05
96,2179.5143160820007,830.5,95.96671289875172,26.0,5.957697642163661,-3.46740638002722e-05
97,2192.9218962192535,567.5,79.8869625520111,22.0,5.348127600554784,6.04386320617717e-18
98,2206.5563247203827,786.0,99.52149791955617,29.5,6.197642163661581,-1.3869625520103693e-05
99,2245.4891917705536,707.5,122.07073509015257,29.5,6.621359223300971,-2.7739251040215318e-05
100,2259.1156692504883,1286.5,153.63037447988904,28.0,6.521497919556172,-0.0005409153952843183
101,2298.4302775859833,2304.5,199.34535367545075,38.5,7.132454923717059,-0.00016643550624132267
102,2311.9495375156403,1042.0,138.6622746185853,25.0,6.583217753120666,-6.9348127600457455e-06
103,2325.4735250473022,1493.5,130.63869625520113,25.0,6.364077669902913,7.237237469817248e-18
104,2364.2205889225006,486.0,86.59708737864078,21.0,5.807905686546464,-4.1608876560322285e-05
105,2377.99267411232,1305.0,159.6095700416089,34.0,6.75381414701803,-0.0005201109570041518
106,2391.4789340496063,913.0,93.05201109570041,22.0,5.720527045769764,-0.0006449375866851504
107,2430.2238640785217,757.0,95.76699029126215,26.0,6.065880721220527,-6.241331484049092e-05
108,2443.908282518387,1182.5,181.50970873786406,33.0,7.058252427184466,-0.0002357836338418758
109,2457.468742132187,1342.5,162.68099861303745,30.0,6.787101248266296,-0.0004022191400832066
110,2496.3945410251617,1250.5,116.57836338418863,34.0,6.290568654646324,-0.0006033287101248161
111,2509.875688791275,697.5,115.06934812760055,26.5,6.4875173370319,-2.0804438280156324e-05
112,2548.7962911129,1702.0,137.47087378640776,29.5,6.663661581137309,-3.467406380026761e-05
113,2562.1600699424744,696.5,109.40083217753121,26.0,6.447295423023578,-0.00013176144244104562
114,2575.5500338077545,662.5,121.58044382801666,26.0,6.49375866851595,-5.547850208043606e-05
115,2614.4922597408295,776.5,109.28502080443828,27.5,6.308599167822469,-0.00015950069348126837
116,2628.1622307300568,1463.0,158.7995839112344,39.5,7.11373092926491,-0.00031206657420249025
117,2641.5043692588806,675.0,107.17128987517336,25.5,6.226768377253814,-0.00016643550624132402
118,2679.845742225647,576.5,90.3370319001387,23.0,5.959084604715673,7.891668517619871e-18
119,2693.6136271953583,1483.5,147.85367545076284,37.5,7.20873786407767,-2.7739251040213638e-05
120,2707.796571493149,2773.5,270.3488210818308,43.0,8.363384188626906,-0.00015256588072121207
121,2746.444557905197,821.0,130.2246879334258,30.0,7.000693481276006,-0.00019417475728154512
122,2760.12456202507,939.0,128.85436893203882,29.5,7.004854368932039,-9.708737864076597e-05
123,2773.6751911640167,802.0,126.28502080443829,31.0,6.9778085991678225,-0.00026352288488209926
124,2812.176318883896,935.5,120.80582524271844,24.0,6.403606102635228,-5.547850208043529e-05
125,2825.6119241714478,1016.5,130.5506241331484,30.5,6.429264909847435,-6.934812760045678e-06
126,2864.4003467559814,538.0,95.95353675450764,30.0,6.097780859916782,8.950306977300585e-18
127,2877.9090185165405,508.0,81.28987517337032,24.0,5.713592233009709,-6.934812760054565e-05
128,2891.3844046592712,587.0,101.30513176144244,28.5,6.312066574202497,7.756932713660507e-18
129,2930.945826768875,880.5,139.0846047156727,24.0,7.106796116504855,-1.3869625520101749e-05
130,2944.4847695827484,1074.5,131.65256588072123,25.5,6.450069348127601,7.179493553834663e-18
131,2957.884040594101,564.0,103.91470180305132,23.0,6.26005547850208,-2.7739251040211534e-05
132,2996.37727022171,686.0,116.85852981969487,28.5,6.59500693481276,-0.0014909847434119176
133,3009.913958787918,1176.0,125.42163661581137,33.5,6.852288488210818,7.314229357794027e-18
134,3023.3641283512115,586.5,100.09153952843273,27.0,6.174757281553398,-6.934812760048863e-06
135,3062.2772736549377,625.0,97.35159500693482,20.0,5.740638002773926,-0.0007004160887655929
136,3075.5924832820892,786.0,103.52912621359224,26.5,6.068654646324549,-3.467406380026926e-05
137,3114.425906896591,800.0,113.91054091539529,26.5,6.305131761442441,9.700977885074182e-18
138,3127.996989250183,680.0,102.94660194174757,27.5,6.188626907073509,-3.4674063800269166e-05
139,3141.4880006313324,593.5,97.95769764216365,26.0,5.980582524271845,-3.467406380026858e-05
140,3180.621978521347,1000.0,126.9736477115118,31.0,6.471567267683772,-0.00013176144244104549
141,3193.9917542934418,1101.5,105.86962552011096,28.0,6.078363384188627,-2.7739251040212835e-05
142,3207.9342923164368,4612.0,419.8557558945908,32.0,7.514563106796117,-9.708737864076706e-05
143,3246.839412212372,701.5,90.68169209431346,25.0,5.73370319001387,-3.4674063800270656e-05
144,3260.5241611003876,940.0,116.33772538141471,23.5,6.0839112343966715,7.477837119744683e-18
145,3274.1920580863953,663.0,87.78848821081831,28.0,5.719140083217753,-3.467406380026805e-05
146,3313.743575334549,16078.0,1285.4472954230237,75.5,11.373092926490983,-0.0001456310679611598
147,3327.8787899017334,8161.5,737.5610263522885,49.0,8.641470180305133,-0.00021497919556170929
148,3341.5255324840546,1280.0,137.497919556172,36.0,6.514563106796116,-0.00023578363384187798
149,3379.8038256168365,932.5,99.92926490984743,27.5,5.8099861303744795,-0.00015950069348126766
150,3393.0917942523956,1313.0,104.89320388349515,33.0,5.910540915395284,-1.386962552010098e-05
151,3433.246144771576,16376.0,1571.474341192788,61.0,10.923717059639388,-0.0005547850208044382
152,3447.0481209754944,667.0,87.85714285714286,25.0,5.610957004160888,-0.00013176144244104595
153,3460.625228404999,677.0,99.92371705963939,22.5,6.016643550624133,-0.00019417475728154482
154,3500.211841106415,818.0,100.6123439667129,32.0,5.943134535367545,-1.3869625520099421e-05
155,3513.8422338962555,706.5,93.94174757281553,21.5,5.788488210818308,-7.628294036060157e-05
156,3527.1633684635162,562.5,92.46809986130374,22.5,5.9022191400832185,-3.467406380026788e-05
157,3566.176644563675,651.5,91.4368932038835,24.5,5.627600554785021,-5.5478502080436776e-05
158,3579.6931443214417,751.0,98.18446601941747,22.0,5.6047156726768375,9.854961661027742e-18
159,3592.984248161316,771.0,81.30166435506241,21.0,5.221914008321775,-0.0001109570041608772
160,3631.1279265880585,719.5,95.32662968099861,26.5,5.611650485436893,-1.386962552009973e-05
161,3644.430367708206,857.0,120.16920943134537,27.0,6.337725381414701,-0.00015950069348126802
162,3683.1103603839874,1162.0,144.94521497919555,33.0,6.882801664355062,-4.854368932037869e-05
163,3696.4596016407013,880.5,109.50208044382802,28.0,6.444521497919556,-8.321775312065723e-05
164,3710.8087980747223,1101.0,146.3619972260749,32.0,6.757281553398059,-1.38696255201005e-05
165,3749.432242155075,792.5,97.37101248266296,31.0,5.918169209431345,-7.62829403605994e-05
166,3762.928224802017,1169.5,120.86407766990291,30.0,6.287794729542302,1.0393904876865196e-17
167,3776.5038936138153,2495.5,209.4244105409154,46.5,7.691400832177531,-6.241331484048874e-05
168,3815.3793108463287,608.0,96.21636615811373,24.0,5.9639389736477115,-8.321775312065739e-05
169,3829.031915664673,1479.0,140.8377253814147,32.5,6.39875173370319,-4.854368932037873e-05
170,3844.5075209140778,18424.0,2933.480582524272,62.0,15.187239944521497,-0.003280166435506231
171,3883.213630914688,1203.0,111.74341192787796,36.5,6.421636615811373,-4.160887656032105e-05
172,3897.1689400672913,7395.5,654.3411927877947,45.0,8.408460471567267,-6.9348127600490176e-06
173,3935.958127260208,810.0,113.00416088765604,25.0,6.102635228848821,-0.0006518723994452029
174,3949.125561475754,830.5,103.32662968099862,27.0,6.319001386962552,-7.628294036060217e-05
175,3962.6551728248596,809.5,103.31692094313453,31.5,6.085298196948682,-3.467406380026672e-05
176,4001.9792020320892,642.0,103.09015256588071,21.0,6.380721220527046,-1.3869625520100807e-05
177,4015.473709344864,999.5,141.65672676837727,32.0,7.1282940360610265,-1.3869625520098111e-05
178,4029.0175156593323,753.5,134.31276005547852,30.5,7.0013869625520115,-5.547850208043167e-05
179,4068.252460718155,1370.0,145.14493758668516,40.5,7.105409153952843,-2.7739251040213587e-05
180,4081.8054881095886,841.0,114.11511789181692,29.0,6.585298196948682,-0.00022884882108181902
181,4095.710505247116,1267.5,168.84049930651872,30.5,7.303744798890429,-0.00010402219140082103
182,4134.6253089904785,1776.0,168.44174757281553,30.5,6.779472954230235,-0.00013869625520110027
183,4148.137384176254,955.5,122.7739251040222,31.5,6.675450762829404,-2.7739251040209467e-05
184,4162.056569337845,1363.5,152.71567267683773,33.0,6.951456310679612,-0.000180305131761432
185,4201.39158987999,2040.0,282.50693481276005,40.0,8.426490984743412,-2.7739251040210565e-05
186,4214.914897680283,588.5,102.51109570041609,31.0,6.470873786407767,-0.00012482662968098807
187,4254.031521081924,1594.5,149.3973647711512,36.0,6.958391123439667,-6.934812760043551e-06
188,4267.36949300766,963.0,100.67128987517337,28.0,5.9375866851595,6.698294253979793e-18
189,4280.97448849678,1020.5,139.40568654646324,31.5,6.866158113730929,-3.467406380026795e-05
190,4320.249807596207,2412.5,229.75658807212204,47.5,7.760748959778086,-4.160887656032488e-05
191,4333.895814180374,1904.5,171.00693481276005,42.0,7.482662968099861,-0.00013176144244104687
192,4347.426319122314,692.5,111.91747572815534,30.5,6.61373092926491,8.00715634958504e-18
193,4386.3054966926575,666.0,111.32038834951456,27.5,6.712205270457698,-1.3869625520103309e-05
194,4399.980113267899,1060.0,153.2988904299584,31.0,6.976421636615811,-6.934812760047227e-06
195,4413.586155653,1304.0,138.70041608876562,40.5,7.089459084604716,-1.3869625520101422e-05
196,4452.529985189438,1207.0,166.53536754507627,40.0,7.633841886269071,8.00715634958504e-18
197,4466.013199806213,1358.0,139.45977808599167,33.0,6.978502080443828,-1.3869625520102231e-05
198,4505.3812074661255,474.0,91.02843273231622,22.5,6.24618585298197,-1.3869625520102789e-05
199,4518.837185621262,594.5,100.3377253814147,27.5,6.243411927877947,9.546994109120625e-18
200,4532.636506795883,896.5,99.05547850208043,27.5,6.133841886269071,7.468213133747585e-18
201,4571.801786661148,1025.0,107.53190013869626,26.0,6.291955617198336,8.295875929497962e-18
202,4585.042954921722,562.0,87.97364771151179,26.5,5.790568654646324,-2.773925104021409e-05
203,4598.459156751633,482.0,84.44382801664355,24.0,5.79126213592233,-0.00014563106796115674
204,4637.3423318862915,1094.5,115.6643550624133,33.0,6.178918169209432,6.448070618055261e-18
205,4650.702608823776,790.0,95.1636615811373,30.5,6.051317614424411,-0.0004022191400832102
206,4664.3327741622925,1095.0,118.13800277392511,33.0,6.151872399445216,9.123538725248338e-18
207,4702.870978355408,620.5,85.69070735090153,25.0,5.667822468793343,-2.773925104021624e-05
208,4716.45280957222,591.0,87.02149791955617,23.0,5.873092926490985,-0.00042302357836337555
209,4730.660123825073,777.0,92.00624133148405,25.0,5.826629680998613,-0.0001941747572815455
210,4769.960835695267,1004.0,113.20457697642163,30.5,6.336338418862691,-2.7739251040214e-05
211,4783.741740942001,786.5,101.05547850208045,27.0,6.253120665742025,-0.00010402219140082587
212,4822.18744635582,554.5,102.66712898751734,25.5,6.256588072122053,-6.241331484049128e-05
213,4836.014049291611,1232.5,138.3398058252427,38.0,6.669902912621359,-0.00024271844660193545
214,4849.3786470890045,779.5,95.873786407767,27.0,6.092926490984743,-0.00023578363384187692
215,4888.376849889755,1194.5,162.43203883495144,36.5,7.154646324549237,-2.080443828015937e-05
216,4901.998394012451,424.0,79.56241331484051,22.0,5.760748959778086,-2.0804438280159604e-05
217,4915.535884618759,493.5,86.34535367545075,23.5,5.911927877947296,-0.000208044382801658
218,4954.82603263855,858.0,106.19348127600554,27.0,6.226768377253814,-1.3869625520103e-05
219,4974.009525775909,142126.0,42270.28502080443,101.0,44.825936199722605,-1.9656934812760054
220,4989.173339605331,756.5,112.80513176144245,34.0,6.680305131761442,7.641444881695339e-18
221,5029.367077112198,21321.0,3333.128987517337,50.0,13.006934812760054,-0.29097780859916783
222,5043.003430604935,1523.5,160.48058252427185,29.0,6.725381414701803,-1.3869625520102655e-05
223,5087.420907258987,63977.0,17694.58876560333,88.5,39.499306518724,-0.45826629680998615
224,5100.978561878204,1123.5,148.2766990291262,36.0,7.360610263522885,-0.0001248266296809906
225,5119.854019403458,38147.0,14898.067267683773,87.5,34.48543689320388,-1.3869625520103348e-05
226,5158.6366374492645,2405.5,205.8640776699029,36.0,7.375866851595006,-6.9348127600489405e-06
227,5173.779447078705,19312.0,4051.613037447989,54.0,18.047850208044384,-0.2485506241331484
228,5187.850970506668,1009.5,136.6990291262136,35.0,7.160194174757281,-6.934812760054816e-05
229,5232.299437761307,123696.0,24621.169209431348,140.0,45.82940360610263,-0.1744868238557559
230,5248.291454553604,1920.5,204.98751733703187,39.5,7.868932038834951,-1.3869625520105233e-05
231,5263.005172014236,9682.0,1063.127600554785,69.5,12.843273231622746,-9.015256588071059e-05
232,5301.606866598129,2446.5,213.52635228848823,37.0,7.482662968099861,-1.3869625520104618e-05
233,5315.360647916794,1215.5,152.10818307905686,37.0,7.124826629680999,-1.3869625520104156e-05
234,5329.218370676041,2531.0,346.20388349514565,46.0,8.909847434119278,7.583700965712754e-18
235,5368.086570978165,2777.0,224.02357836338422,41.5,7.825242718446603,7.00626180588691e-18
236,5382.043006658554,3520.5,280.4126213592233,56.0,8.823162274618586,-6.934812760047786e-06
237,5422.8793478012085,7689.5,1304.128987517337,47.5,12.717753120665742,-6.934812760050976e-06
238,5439.034164428711,19279.5,2860.4459084604714,88.5,19.9001386962552,7.776180685654702e-18
239,5454.431884050369,15846.5,1827.966712898752,64.5,14.041608876560332,-2.080443828018605e-05
240,5493.479286909103,1013.0,125.0617198335645,32.0,6.647018030513176,-5.5478502080434594e-05
241,5507.195067167282,1659.5,173.04299583911234,31.0,7.038141470180305,-0.00041608876560332315
242,5520.978393316269,657.0,110.86269070735091,26.0,6.337031900138696,5.350936214386157e-18
243,5562.224912881851,1846.5,222.6123439667129,42.0,7.915395284327323,8.584595509410884e-18
244,5577.23460316658,6683.5,1091.7968099861305,53.5,12.317614424410541,-0.007864077669902908
245,5593.111337184906,14818.5,2579.631067961165,68.5,18.115811373092924,8.04565229357343e-18
246,5641.296577692032,43648.5,15448.656726768377,124.0,47.73092926490985,-0.08947988904299584
247,5660.760650396347,42182.0,11237.46185852982,105.0,40.739251040221916,-0.4923647711511789
248,5708.448251724243,49893.0,18091.33911234397,133.0,48.801664355062414,-0.3079889042995839
249,5724.0838668346405,12025.5,1393.1074895977808,73.5,15.08876560332871,-2.7739251040215627e-05
250,5737.950793981552,6271.0,455.247572815534,65.0,9.735783633841887,6.120855094153949e-18
251,5781.385873556137,21620.5,5386.591539528433,91.5,25.921636615811373,-0.0001872399445214933
252,5795.328835248947,10585.5,903.750346740638,60.0,11.70249653259362,-0.018765603328710113
253,5814.71799826622,36926.5,8392.337031900139,137.0,36.366851595006935,-0.0001872399445214921
254,5856.534243822098,15270.5,4314.828016643551,70.5,18.615811373092924,-1.386962552010635e-05
255,5870.300534963608,1614.0,163.3120665742025,37.5,7.333564493758669,-0.00014563106796115655
256,5883.9334325790405,3176.5,257.2836338418863,37.0,8.28224687933426,-0.0001525658807212145
257,5922.722873449326,3562.5,276.8959778085992,40.5,7.841886269070736,6.8715260019275466e-18
258,5936.533635377884,4031.0,285.4805825242719,47.5,8.479195561719834,-0.0005755894590845998
259,5977.142462491989,10533.0,3405.1955617198337,43.0,15.494452149791956,-0.00046463245492370096
260,5990.800497293472,8663.0,553.1955617198336,57.5,9.629680998613036,-0.00019417475728154718
261,6004.913328409195,5412.0,476.94313453536756,44.5,8.726768377253814,-0.00042995839112342356
262,6043.714867353439,647.0,134.6352288488211,28.5,7.247572815533981,6.852278029933352e-18
263,6057.4338500499725,1494.5,159.80235783633842,34.0,7.424410540915395,-0.0008599167822468717
264,6070.993232011795,1007.0,129.2260748959778,32.0,6.833564493758669,5.793639570252638e-18
265,6109.300801753998,2063.0,166.124826629681,31.5,7.4056865464632455,-0.00012482662968099466
266,6122.722392082214,775.5,107.35644937586684,26.5,6.5839112343966715,-0.000499306518723989
267,6136.549229383469,1034.5,153.1851595006935,32.5,7.5360610263522885,-0.0004022191400832083
268,6175.574044942856,865.0,119.86546463245492,34.5,6.750346740638003,-0.00020804438280165754
269,6189.552717447281,1471.0,190.64771151178917,40.5,7.79126213592233,-0.00042302357836337625
270,6203.393725156784,1817.5,208.29195561719834,38.5,8.242024965325935,8.430611733457325e-18
271,6242.473241567612,990.0,139.04368932038835,35.0,7.375173370319001,-8.321775312065922e-05
272,6256.1405284404755,713.5,133.63037447988904,29.0,7.108876560332871,-4.160887656032448e-05
273,6295.063340425491,745.5,146.34396671289875,28.5,7.5624133148405,8.113020195553111e-18
274,6309.060612440109,948.0,143.16920943134534,34.0,7.167822468793343,7.064005721869495e-18
275,6322.463086843491,572.5,106.00208044382802,25.5,6.330790568654646,-3.4674063800270575e-05
276,6362.723227262497,784.0,115.14771151178917,28.5,6.714285714285714,-2.773925104021476e-05
277,6377.446686506271,3286.5,313.06033287101246,35.0,8.178918169209432,-2.080443828015914e-05
278,6392.649543523788,662.5,121.81622746185853,25.5,6.869625520110957,-1.3869625520103615e-05
279,6435.955020666122,1069.5,146.1622746185853,32.0,7.209431345353675,-0.0012135922330097015
280,6451.556601285934,1226.5,147.5478502080444,30.0,7.325936199722608,8.00715634958504e-18
281,6466.187883615494,885.0,153.5492371705964,29.0,7.477115117891817,-6.934812760048402e-06
282,6510.602963924408,1814.0,207.36685159500695,35.5,8.165742024965326,-1.386962552010354e-05
283,6524.789709806442,972.0,152.95353675450764,32.5,7.568654646324549,-0.0005478502080443742
284,6566.803116559982,493.5,103.14771151178918,26.0,6.539528432732316,-6.934812760048257e-06
285,6581.611888408661,1032.0,169.9889042995839,30.0,7.774618585298198,7.583700965712754e-18
286,6596.036188840866,782.0,131.71705963938973,31.5,7.147711511789182,-0.00015256588072121353
287,6640.15082526207,776.5,149.39667128987517,30.5,7.598474341192787,-2.0804438280157754e-05
288,6655.780542850494,823.0,133.0110957004161,27.0,6.982662968099861,-0.00015950069348126785
289,6671.301199674606,574.0,112.875866851595,26.0,6.7961165048543695,-0.00013869625520110152
290,6716.178495645523,824.0,116.15395284327323,31.0,6.859223300970873,9.239026557213508e-18
291,6730.562490940094,1138.0,137.0887656033287,25.0,6.812066574202497,-7.628294036060404e-05
292,6744.958792924881,552.5,107.06796116504854,26.0,6.52635228848821,6.351830758084287e-18
293,6786.731070995331,824.5,114.70180305131761,33.0,6.651872399445216,-0.00019417475728154653
294,6801.98721909523,1306.0,161.1095700416089,33.5,7.1490984743411925,-0.0001456310679611595
295,6816.559785366058,601.0,92.29056865464632,31.0,6.10124826629681,-4.1608876560325666e-05
296,6861.659304857254,1110.5,153.0742024965326,34.5,7.430651872399445,-0.00019417475728154664
297,6877.111791133881,639.5,115.58529819694868,24.5,6.865464632454923,6.351830758084287e-18
298,6916.472279310226,618.5,109.95145631067962,27.5,6.643550624133148,7.314229357794027e-18
299,6929.8959171772,1006.0,126.56588072122054,28.5,6.626907073509015,-9.708737864076874e-05
300,6943.519810914993,1234.0,140.22260748959778,36.0,7.133841886269071,-3.467406380027245e-05
