step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,1,1.0
25220.0,0.0,2,8.0
25225.0,0.0,5,26.0
25230.0,0.0,8,44.0
25235.0,0.0,5,69.0
25240.0,0.0,9,107.0
25245.0,0.0,9,140.0
25250.0,-0.08,14,197.0
25255.0,-0.009999999999999995,12,254.0
25260.0,0.039999999999999994,16,315.0
25265.0,-0.09999999999999999,17,397.0
25270.0,0.04999999999999999,16,442.0
25275.0,0.060000000000000005,14,436.0
25280.0,0.04,9,411.0
25285.0,0.0,7,330.0
25290.0,-0.01,5,273.0
25295.0,-0.07,5,233.0
25300.0,0.06,8,259.0
25305.0,0.0,12,312.0
25310.0,-0.039999999999999994,12,346.0
25315.0,-0.07,14,409.0
25320.0,0.09,14,388.0
25325.0,0.0,13,364.0
25330.0,-0.04,10,311.0
25335.0,-0.09999999999999999,10,310.0
25340.0,0.04999999999999999,12,354.0
25345.0,0.05,15,417.0
25350.0,0.04,16,481.0
25355.0,0.0,17,562.0
25360.0,0.0,17,649.0
25365.0,0.0,21,748.0
25370.0,0.0,20,833.0
25375.0,-0.07,21,933.0
25380.0,0.039999999999999994,20,1025.0
25385.0,0.05,23,1130.0
25390.0,-0.009999999999999998,23,1234.0
25395.0,-0.1,21,1182.0
25400.0,0.07,13,998.0
25405.0,0.06,18,1070.0
25410.0,0.0,15,1118.0
25415.0,0.0,21,1208.0
25420.0,0.0,15,1051.0
25425.0,-0.01,13,620.0
25430.0,-0.03,13,662.0
25435.0,-0.07999999999999999,17,736.0
25440.0,0.09,16,809.0
25445.0,-0.010000000000000002,18,890.0
25450.0,-0.049999999999999996,16,954.0
25455.0,-0.05000000000000002,18,1041.0
25460.0,-0.04999999999999999,13,974.0
25465.0,-0.04999999999999999,11,736.0
25470.0,-0.04999999999999999,11,653.0
25475.0,-0.050000000000000044,11,611.0
25480.0,-0.08999999999999997,14,676.0
25485.0,-0.10000000000000003,16,735.0
25490.0,-0.09999999999999998,16,774.0
25495.0,-0.10999999999999999,17,819.0
25500.0,-0.08999999999999997,18,902.0
25505.0,-0.10000000000000009,19,990.0
25510.0,-0.09999999999999998,19,1082.0
25515.0,-0.09999999999999987,20,1177.0
25520.0,-0.14000000000000012,20,1276.0
25525.0,-0.10000000000000009,20,1376.0
25530.0,-0.09999999999999987,19,1413.0
25535.0,-0.15999999999999992,22,1516.0
25540.0,-0.20000000000000018,22,1624.0
25545.0,-0.1299999999999999,21,1725.0
25550.0,-0.18999999999999995,22,1831.0
25555.0,-0.29000000000000004,25,1950.0
25560.0,-0.1499999999999999,24,2036.0
25565.0,-0.16999999999999993,22,2059.0
25570.0,-0.25,19,1935.0
25575.0,-0.27,21,2026.0
25580.0,-0.22999999999999998,22,2132.0
25585.0,-0.29000000000000004,25,2246.0
25590.0,-0.2999999999999998,31,2389.0
25595.0,-0.1800000000000006,20,1940.0
25600.0,-0.3799999999999999,20,1432.0
25605.0,-0.4500000000000002,22,1533.0
25610.0,-0.5499999999999998,26,1664.0
25615.0,-0.54,36,1814.0
25620.0,-0.5999999999999996,36,1992.0
25625.0,-0.5200000000000005,36,2157.0
25630.0,-0.6499999999999995,33,2239.0
25635.0,-0.6900000000000004,35,2380.0
25640.0,2.7300000000000004,29,2220.0
25645.0,4.6,24,1876.0
25650.0,-0.020000000000000018,31,2015.0
25655.0,-0.26,29,1945.0
25660.0,-0.33999999999999986,34,2068.0
25665.0,-0.3699999999999999,36,2228.0
25670.0,-0.4500000000000002,20,1938.0
25675.0,-0.45999999999999996,20,1711.0
25680.0,-0.43999999999999995,27,1814.0
25685.0,-0.5600000000000005,34,1954.0
25690.0,0.8800000000000003,21,1928.0
25695.0,2.6500000000000004,17,1730.0
25700.0,-0.020000000000000018,25,1799.0
25705.0,-0.26,29,1902.0
25710.0,-0.4099999999999999,22,1913.0
25715.0,-0.5,26,1995.0
25720.0,-0.6000000000000003,31,2137.0
25725.0,-0.7199999999999998,32,2276.0
25730.0,0.73,25,2264.0
25735.0,1.96,16,2123.0
25740.0,-0.06999999999999995,14,2133.0
25745.0,-0.22000000000000008,24,2243.0
25750.0,-0.34999999999999987,26,2345.0
25755.0,-0.49,32,2461.0
25760.0,-0.5,36,2634.0
25765.0,-0.5,35,2810.0
25770.0,-0.5300000000000002,37,2941.0
25775.0,-0.6399999999999997,37,3055.0
25780.0,-0.73,35,3188.0
25785.0,1.1099999999999999,28,3160.0
25790.0,2.82,24,3003.0
25795.0,-0.08999999999999997,30,3136.0
25800.0,-0.28,33,3302.0
25805.0,-0.3899999999999999,35,3461.0
25810.0,-0.40000000000000013,39,3645.0
25815.0,-0.47999999999999976,44,3859.0
25820.0,-0.5700000000000003,45,4081.0
25825.0,-0.6499999999999999,47,4298.0
25830.0,-0.6499999999999999,48,4529.0
25835.0,-0.6500000000000004,48,4758.0
25840.0,1.2500000000000004,42,4805.0
25845.0,2.6799999999999997,35,4707.0
25850.0,-0.09999999999999998,29,4502.0
25855.0,-0.3600000000000001,27,3888.0
25860.0,-0.5,26,4002.0
25865.0,-0.52,33,4166.0
25870.0,-0.5499999999999998,42,4343.0
25875.0,-0.6499999999999999,48,4492.0
25880.0,-0.6700000000000004,44,4588.0
25885.0,1.04,33,4624.0
25890.0,2.54,30,4525.0
25895.0,-0.07999999999999996,36,4690.0
25900.0,-0.29000000000000004,34,4686.0
25905.0,-0.3500000000000001,26,4274.0
25910.0,-0.3699999999999999,23,4374.0
25915.0,-0.41000000000000014,33,4488.0
25920.0,-0.48,41,4670.0
25925.0,-0.56,42,4872.0
25930.0,-0.5999999999999996,42,5080.0
25935.0,-0.6500000000000004,44,5284.0
25940.0,1.2600000000000002,38,5312.0
25945.0,2.13,34,5255.0
25950.0,0.19000000000000006,23,4212.0
25955.0,-0.31999999999999995,20,2711.0
25960.0,-0.41000000000000014,19,2786.0
25965.0,-0.5800000000000001,30,2911.0
25970.0,-0.5499999999999998,40,3070.0
25975.0,-0.6499999999999999,39,3132.0
25980.0,-0.6699999999999999,34,3049.0
25985.0,1.0399999999999996,24,3025.0
25990.0,2.12,24,2904.0
25995.0,-0.010000000000000009,27,3020.0
26000.0,-0.29999999999999993,37,3193.0
26005.0,-0.43000000000000016,33,2545.0
26010.0,-0.49,36,1292.0
26015.0,0.77,27,1226.0
26020.0,0.8800000000000001,14,852.0
26025.0,0.03999999999999998,11,541.0
26030.0,0.010000000000000009,14,343.0
26035.0,-0.13,23,412.0
26040.0,-0.26,24,449.0
26045.0,-0.41999999999999993,20,423.0
26050.0,-0.5,17,461.0
26055.0,-0.54,21,519.0
26060.0,-0.6499999999999999,31,648.0
26065.0,0.5699999999999998,23,679.0
26070.0,1.94,13,482.0
26075.0,-0.07,11,370.0
26080.0,-0.33,15,439.0
26085.0,-0.5,23,516.0
26090.0,0.5800000000000001,20,529.0
26095.0,0.5199999999999999,16,486.0
26100.0,-0.04999999999999999,9,414.0
26105.0,-0.09,14,456.0
26110.0,0.16,17,507.0
26115.0,0.07999999999999999,19,449.0
26120.0,0.020000000000000004,10,257.0
26125.0,-0.020000000000000004,10,197.0
26130.0,-0.16,12,231.0
26135.0,-0.31000000000000005,20,310.0
26140.0,-0.36,16,341.0
26145.0,-0.37,19,408.0
26150.0,-0.44999999999999996,20,475.0
26155.0,0.6099999999999999,12,418.0
26160.0,1.04,14,351.0
26165.0,0.07,12,380.0
26170.0,-0.03,9,336.0
26175.0,-0.14,6,209.0
26180.0,-0.009999999999999981,5,208.0
26185.0,-0.010000000000000009,8,234.0
26190.0,0.03,13,277.0
26195.0,0.08,14,327.0
26200.0,0.04,7,287.0
26205.0,0.0,5,290.0
26210.0,0.0,1,219.0
26215.0,-0.030000000000000006,6,235.0
26220.0,-0.04999999999999999,11,280.0
26225.0,-0.03,16,357.0
