episode,trainingTime,maxWaitTime,avgWaitTime,maxStopped,avgStopped,avgReward
50,739.5473251342773,434.0,46.23370319001387,16.0,3.6178918169209435,-1.3869625520106417e-05
51,752.6756191253662,210.5,41.350208044382796,14.5,3.5360610263522885,4.619513278606754e-18
52,765.9808764457703,231.0,36.252427184466015,14.5,3.2933425797503464,-6.934812760053204e-06
53,778.9961602687836,471.5,49.375866851595006,17.0,3.574202496532594,2.9978716380958416e-18
54,791.9118614196777,200.5,35.7122052704577,17.0,3.2274618585298196,2.3482525832917663e-18
55,805.2370915412903,295.0,46.8384188626907,17.5,3.764216366158114,-4.85436893203844e-05
56,818.4260249137878,250.5,39.592233009708735,16.0,3.4632454923717058,-1.3869625520109255e-05
57,831.5764493942261,189.0,37.17683772538141,13.0,3.2621359223300974,-6.934812760052492e-06
58,844.7179527282715,249.0,40.06449375866852,16.5,3.4805825242718447,3.984330202798325e-18
59,857.6897468566895,157.0,32.14216366158114,13.5,3.0908460471567265,-1.3869625520108111e-05
60,870.616982460022,268.5,33.665742024965326,16.5,3.068654646324549,-1.386962552010813e-05
61,883.6488661766052,230.5,38.124133148404994,14.0,3.3613037447988905,2.6562201351988835e-18
62,896.8605375289917,333.5,58.21359223300971,18.5,4.176144244105409,3.3876430709782863e-18
63,910.048882484436,214.0,39.88904299583911,14.5,3.421636615811373,-1.3869625520109265e-05
64,923.1451797485352,247.0,40.05894590846047,14.0,3.308599167822469,3.3828310779797376e-18
65,936.3449823856354,421.0,42.88904299583911,17.5,3.4840499306518726,2.357876569288864e-18
66,949.4193797111511,171.5,35.98543689320388,14.5,3.2385575589459084,-2.7739251040219096e-05
67,962.3999707698822,175.0,31.787101248266296,15.0,3.065880721220527,1.790061395460117e-18
68,975.7828197479248,260.0,40.981276005547855,13.5,3.3210818307905683,2.858323841137929e-18
